id,time_taken
28246,"[datetime.timedelta(seconds=6, microseconds=461933), datetime.timedelta(seconds=6, microseconds=399847)]"
28274,"[datetime.timedelta(seconds=40, microseconds=625493), datetime.timedelta(seconds=206, microseconds=733671), datetime.timedelta(seconds=13, microseconds=141122), datetime.timedelta(seconds=104, microseconds=246649)]"
28284,[]
28285,[]
28286,[]
28316,[]
28320,[]
28325,[]
28331,"[datetime.timedelta(seconds=103, microseconds=357561)]"
28399,"[datetime.timedelta(seconds=11, microseconds=548261)]"
28406,[]
28413,[]
29750,[]
28460,[]
28518,"[datetime.timedelta(seconds=16, microseconds=155140), datetime.timedelta(seconds=12, microseconds=686937), datetime.timedelta(seconds=340, microseconds=315520), datetime.timedelta(seconds=215, microseconds=848994), datetime.timedelta(seconds=17, microseconds=73630), datetime.timedelta(seconds=356, microseconds=319118)]"
28532,[]
28581,[]
28670,"[datetime.timedelta(seconds=100, microseconds=986052), datetime.timedelta(seconds=59, microseconds=52796), datetime.timedelta(seconds=16, microseconds=290910), datetime.timedelta(seconds=19, microseconds=788166), datetime.timedelta(seconds=15, microseconds=81521), datetime.timedelta(seconds=7, microseconds=417176), datetime.timedelta(seconds=69, microseconds=180827), datetime.timedelta(seconds=66, microseconds=14842), datetime.timedelta(seconds=49, microseconds=255794), datetime.timedelta(seconds=17, microseconds=767321)]"
28701,[]
28704,[]
28731,"[datetime.timedelta(seconds=7, microseconds=533258), datetime.timedelta(seconds=7, microseconds=817631), datetime.timedelta(seconds=47853, microseconds=644403), datetime.timedelta(seconds=21, microseconds=539358), datetime.timedelta(seconds=4, microseconds=30241)]"
28761,[]
28810,"[datetime.timedelta(seconds=5, microseconds=384234)]"
28817,"[datetime.timedelta(seconds=73, microseconds=670107), datetime.timedelta(seconds=287, microseconds=626370)]"
28824,[]
28830,"[datetime.timedelta(seconds=10, microseconds=339605)]"
28831,[]
28832,[]
28846,"[datetime.timedelta(seconds=340, microseconds=400578)]"
28847,[]
28872,[]
28887,[]
29058,[]
29060,[]
29067,[]
29070,[]
29101,[]
29148,[]
29158,[]
29255,"[datetime.timedelta(seconds=4, microseconds=13855)]"
29296,[]
29327,"[datetime.timedelta(seconds=12, microseconds=413000), datetime.timedelta(seconds=51, microseconds=872622)]"
29332,[]
29341,[]
29518,[]
29525,[]
29606,"[datetime.timedelta(seconds=19, microseconds=298410)]"
29706,"[datetime.timedelta(seconds=125, microseconds=357573)]"
29712,[]
29729,"[datetime.timedelta(seconds=34, microseconds=342548), datetime.timedelta(seconds=15, microseconds=134216), datetime.timedelta(seconds=13, microseconds=692433), datetime.timedelta(seconds=11, microseconds=218215)]"
29744,[]
29821,"[datetime.timedelta(seconds=458, microseconds=997506), datetime.timedelta(seconds=21, microseconds=415825)]"
29892,[]
29951,[]
29966,[]
30032,"[datetime.timedelta(seconds=21, microseconds=510997), datetime.timedelta(seconds=37, microseconds=879996)]"
30087,"[datetime.timedelta(seconds=30, microseconds=750455), datetime.timedelta(seconds=9, microseconds=896808), datetime.timedelta(seconds=91, microseconds=248820), datetime.timedelta(seconds=10, microseconds=692074)]"
30110,"[datetime.timedelta(seconds=9, microseconds=853851)]"
30114,[]
30115,[]
30186,[]
30553,[]
30326,"[datetime.timedelta(seconds=8, microseconds=952113), datetime.timedelta(seconds=10, microseconds=240977), datetime.timedelta(seconds=8, microseconds=734407), datetime.timedelta(seconds=14, microseconds=21988), datetime.timedelta(seconds=7, microseconds=538111), datetime.timedelta(seconds=12, microseconds=633010), datetime.timedelta(seconds=11, microseconds=858327), datetime.timedelta(seconds=9, microseconds=692685), datetime.timedelta(seconds=36, microseconds=939902), datetime.timedelta(seconds=66, microseconds=453443), datetime.timedelta(seconds=8156, microseconds=866293)]"
30338,"[datetime.timedelta(seconds=6, microseconds=5435), datetime.timedelta(seconds=11, microseconds=460394)]"
30347,[]
30510,"[datetime.timedelta(seconds=34, microseconds=180332)]"
30531,[]
30528,[]
30529,[]
30539,[]
